Claim ID,Customer ID,Policy Type,Region,Claim Date,Claim Amount,Status,Policy Start Date,Premium Amount,Customer Age,Incident Type,Gender,National ID
CLM1810,CUST88924,Third Party,Nairobi,2024-03-24,59248.59,Approved,2023-07-03,65150.94,42.0,Medical,Male,42310051
CLM1811,CUST34749,Third Party,Eastern,2024-01-20,127182.75,Cancelled,2022-08-07,51063.39,52.0,Other,Female,16530784
CLM1812,CUST63950,Comprehensive,Central,2024-08-20,318453.94,Cancelled,2024-01-02,81794.35,35.0,Other,Male,76423575
CLM1813,CUST62162,Comprehensive,Western,2024-07-27,408378.3,Approved,2022-01-13,11493.32,67.0,Other,Female,48352498
CLM1814,CUST95789,Health,Western,2024-06-16,89024.25,Pending,2022-07-28,70996.63,30.0,Medical,Male,24428014
CLM1815,CUST24449,Third Party,Western,2024-10-09,101269.48,Pending,2023-07-23,81299.51,30.0,Fire,Female,45496951
CLM1816,CUST91844,Third Party,Central,2024-05-22,147269.67,Rejected,2022-03-12,14218.79,22.0,Fire,Male,64123845
CLM1817,CUST72638,Comprehensive,Nairobi,2024-01-20,31467.18,Approved,2023-03-19,67201.58,68.0,Accident,Male,63765155
CLM1818,CUST10951,Property,Rift Valley,2024-03-16,466132.06,Rejected,2023-07-18,76177.34,56.0,Medical,Female,85405783
CLM1819,CUST54967,Third Party,Coast,2024-04-22,332874.06,Rejected,2022-04-25,61859.29,40.0,Fire,Male,???
CLM1820,CUST62665,Third Party,Nairobi,2024-07-14,301352.68,Cancelled,2023-12-01,95204.07,66.0,Theft,Female,61854861
CLM1821,CUST99939,Health,Eastern,2024-04-18,330453.98,Approved,2022-07-04,98645.78,70.0,Fire,Male,83800569
CLM1822,CUST15997,Life,North Eastern,2024-02-07,117545.77,Rejected,2022-11-02,41216.19,57.0,Accident,Female,27268907
CLM1823,CUST72406,Comprehensive,Eastern,2024-11-04,147637.62,Pending,2023-06-11,71770.31,73.0,Natural Disaster,Male,???
CLM1824,CUST21415,Property,North Eastern,2024-12-30,84858.37,Rejected,2023-07-22,95595.02,48.0,Other,Male,84870921
CLM1825,CUST32338,Comprehensive,Central,2024-03-18,218011.81,Approved,2024-03-01,17703.06,38.0,Medical,Female,29363237
CLM1826,CUST43767,Comprehensive,Western,2024-07-13,461445.36,Rejected,2022-03-04,10863.29,62.0,Fire,Male,63873262
CLM1827,CUST88732,Life,Eastern,2024-01-16,455173.4,Rejected,2022-04-17,66084.13,68.0,Natural Disaster,Female,16080513
CLM1828,CUST39301,Life,Central,2024-11-08,56579.88,Cancelled,2024-01-06,74576.96,30.0,Other,Male,54699966
CLM1829,CUST26700,Health,Nairobi,2024-06-26,156088.66,Pending,2022-08-20,85017.62,45.0,Fire,Female,79703656
CLM1830,CUST26555,Property,Nyanza,2024-12-12,54186.38,Approved,2024-03-11,54752.71,47.0,Fire,Male,91370909
CLM1831,CUST48905,Health,North Eastern,2024-05-07,74565.25,Cancelled,2023-05-10,16295.33,60.0,Other,Male,28761086
CLM1832,CUST50487,Comprehensive,Rift Valley,2024-06-01,498427.45,Rejected,2023-04-10,63845.55,31.0,Medical,Female,31810655
CLM1833,CUST59375,Life,Western,2024-05-10,414114.46,Pending,2024-02-28,85110.85,69.0,Theft,Male,89688374
CLM1834,CUST33464,Health,Rift Valley,2024-07-25,492210.38,Pending,2024-01-31,99124.2,53.0,Medical,Female,78412668
CLM1836,CUST86072,Comprehensive,Rift Valley,2024-05-23,229308.72,Pending,2023-05-30,58561.43,46.0,Other,Female,12232974
CLM1837,CUST28982,Third Party,Nairobi,2024-06-10,181750.66,Approved,2023-04-23,68475.14,72.0,Theft,Female,24710878
CLM1838,CUST65982,Third Party,Nairobi,2024-01-11,48927.82,Rejected,2023-04-09,19604.02,21.0,Accident,Female,94457912
CLM1839,CUST29473,Health,Nyanza,2024-04-13,17962.42,Pending,2022-12-20,40871.19,37.0,Other,Male,73698420
CLM1841,CUST20831,Property,Nyanza,2024-07-22,12490.35,Rejected,2023-08-14,28825.03,65.0,Accident,Male,32885741
CLM1842,CUST94488,Life,Western,2024-11-15,50621.19,Approved,2023-01-12,71949.28,73.0,Natural Disaster,Male,29834119
CLM1845,CUST14588,Comprehensive,Rift Valley,2024-05-01,182416.26,Pending,2023-10-13,43459.03,60.0,Accident,Male,69195194
CLM1846,CUST78084,Life,North Eastern,2024-06-09,70787.67,Rejected,2022-11-13,70119.95,51.0,Fire,Male,30324759
CLM1847,CUST96850,Third Party,Nairobi,2024-07-13,94848.75,Cancelled,2024-01-03,85896.35,31.0,Theft,Male,65079923
CLM1848,CUST46358,Property,Eastern,2024-10-01,38105.47,Cancelled,2022-08-03,27546.1,59.0,Theft,Female,18359252
CLM1849,CUST43315,Third Party,Nyanza,2024-03-21,36208.46,Cancelled,2023-05-20,99545.21,62.0,Other,Male,79616482
CLM1851,CUST42440,Comprehensive,Central,2024-05-01,342305.64,Rejected,2022-09-27,8464.02,58.0,Accident,Female,60576565
CLM1852,CUST45815,Third Party,Rift Valley,2024-12-20,5921.8,Rejected,2024-04-08,97989.55,32.0,Medical,Male,71694994
CLM1853,CUST26187,Life,North Eastern,2024-07-31,48674.74,Cancelled,2023-07-05,70644.64,73.0,Fire,Female,55946354
CLM1854,CUST16286,Health,Western,2024-11-08,173241.27,Rejected,2023-02-15,48732.46,26.0,Fire,Male,96343485
CLM1855,CUST30380,Third Party,Eastern,2024-07-07,284212.83,Cancelled,2022-10-26,7180.73,64.0,Other,Female,91883092
CLM1856,CUST42651,Health,North Eastern,2024-04-18,92369.16,Cancelled,2023-04-09,80249.95,50.0,Fire,Female,43087238
CLM1857,CUST78235,Third Party,Rift Valley,2024-04-25,318181.99,Approved,2023-03-25,94850.56,44.0,Fire,Male,40181142
CLM1858,CUST20052,Comprehensive,Western,2024-09-25,288083.03,Approved,2024-01-30,74854.13,53.0,Medical,Male,37820354
CLM1859,CUST65572,Third Party,North Eastern,2024-07-05,249404.8,Approved,2023-06-26,41736.2,57.0,Theft,Male,52552488
CLM1861,CUST27474,Comprehensive,Eastern,2024-02-17,248258.42,Pending,2023-08-13,38581.8,25.0,Fire,Male,48626436
CLM1862,CUST25448,Health,Rift Valley,2024-11-13,133110.64,Approved,2023-06-21,74326.52,54.0,Medical,Male,62953249
CLM1863,CUST94275,Comprehensive,North Eastern,2024-04-22,446354.46,Rejected,2022-03-07,7634.68,18.0,Natural Disaster,Female,29659692
CLM1864,CUST56385,Life,Western,2024-10-04,201631.98,Approved,2022-05-03,11931.1,49.0,Theft,Male,48605090
CLM1865,CUST30147,Health,Nairobi,2024-12-24,78659.57,Cancelled,2023-11-19,24157.33,43.0,Fire,Female,56488123
CLM1866,CUST33878,Life,Central,2024-04-09,494695.25,Rejected,2024-01-15,17859.76,40.0,Other,Female,???
CLM1867,CUST36013,Life,Nairobi,2024-03-19,67706.49,Rejected,2023-02-26,74904.55,75.0,Accident,Male,38720823
CLM1868,CUST72822,Life,Central,2024-09-27,211126.57,Rejected,2023-02-26,80382.37,63.0,Theft,Female,85432781
CLM1869,CUST62412,Health,Western,2024-02-12,55756.66,Approved,2023-04-24,79685.87,26.0,Theft,Female,28424464
CLM1872,CUST23508,Property,Western,2024-09-04,95145.83,Pending,2022-12-28,24479.65,26.0,Medical,Male,40289135
CLM1873,CUST35189,Health,Nairobi,2024-02-08,308617.21,Approved,2022-11-18,86706.31,42.0,Medical,Female,17045237
CLM1874,CUST40333,Health,North Eastern,2024-10-05,31613.51,Rejected,2024-01-04,65099.57,37.0,Accident,Female,54331259
CLM1875,CUST56009,Third Party,Coast,2024-09-21,447658.01,Pending,2022-08-02,6007.13,21.0,Other,Female,23494908
CLM1877,CUST11790,Third Party,Coast,2024-09-10,180923.79,Cancelled,2024-01-09,74807.34,55.0,Natural Disaster,Female,64614193
CLM1878,CUST46168,Health,Central,2024-09-09,443709.71,Pending,2022-11-06,63696.75,56.0,Accident,Male,74082055
CLM1879,CUST95767,Third Party,North Eastern,2024-05-04,462824.82,Approved,2023-03-20,94298.16,57.0,Fire,Female,48553376
CLM1880,CUST36476,Third Party,Nairobi,2024-01-23,64788.14,Rejected,2023-12-07,55948.58,34.0,Natural Disaster,Female,96690951
CLM1881,CUST68783,Comprehensive,Eastern,2024-09-10,34786.54,Rejected,2024-06-10,53328.75,50.0,Accident,Male,22007214
CLM1882,CUST26899,Property,Nairobi,2024-07-26,397400.8,Pending,2022-02-27,74590.09,43.0,Medical,Male,???
CLM1883,CUST76752,Health,Eastern,2024-06-11,304001.97,Pending,2022-10-01,20038.5,28.0,Natural Disaster,Male,33496796
CLM1884,CUST11161,Property,North Eastern,2024-11-20,252405.06,Cancelled,2023-09-09,31734.2,32.0,Fire,Female,14877451
CLM1885,CUST32427,Property,Nyanza,2024-03-13,146629.8,Pending,2023-03-26,94320.51,35.0,Theft,Female,76489301
CLM1886,CUST16752,Third Party,Nyanza,2024-01-04,267762.87,Approved,2022-08-20,65567.26,58.0,Natural Disaster,Female,15028625
CLM1887,CUST81994,Third Party,Eastern,2024-08-22,449269.54,Cancelled,2022-06-16,33814.24,21.0,Other,Male,86230551
CLM1888,CUST38741,Life,Western,2024-04-20,128737.62,Approved,2023-12-07,54664.09,73.0,Natural Disaster,Male,54968591
CLM1890,CUST66872,Health,Central,2024-12-11,248484.63,Rejected,2022-07-28,20132.75,73.0,Theft,Male,76291802
CLM1892,CUST65888,Health,Central,2024-11-10,362429.15,Pending,2022-06-24,73222.93,69.0,Accident,Male,35878707
CLM1893,CUST12715,Comprehensive,Nairobi,2024-03-04,66957.34,Approved,2023-12-14,28230.33,58.0,Natural Disaster,Male,54383668
CLM1894,CUST11231,Comprehensive,Coast,2024-04-09,426507.39,Approved,2022-10-17,21827.52,48.0,Natural Disaster,Female,97011385
CLM1896,CUST23443,Health,Western,2024-08-08,1604.0,Pending,2022-10-28,4352.09,45.0,Medical,Male,49597485
CLM1897,CUST47597,Health,Central,2024-08-25,246418.47,Approved,2023-09-22,24003.2,36.0,Fire,Male,33554528
CLM1898,CUST25512,Comprehensive,Nairobi,2024-07-19,302648.68,Pending,2023-05-25,44005.58,39.0,Natural Disaster,Male,67405358
CLM1899,CUST29689,Life,Rift Valley,2024-06-04,174844.46,Approved,2022-05-29,28567.14,49.0,Other,Female,21641746
CLM1901,CUST46500,Life,Western,2024-12-29,91754.3,Rejected,2023-01-21,36555.66,49.0,Medical,Female,53433080
CLM1902,CUST64256,Life,Western,2024-04-11,401268.32,Pending,2023-08-19,39552.15,53.0,Medical,Female,10916723
CLM1903,CUST40161,Property,Eastern,2024-06-22,263946.03,Pending,2023-02-19,70903.14,33.0,Fire,Male,41611127
CLM1904,CUST12248,Health,Western,2024-04-27,460531.15,Approved,2022-01-18,91313.47,41.0,Theft,Female,54241559
CLM1905,CUST82286,Health,Nyanza,2024-09-10,106157.95,Pending,2023-07-13,7474.84,26.0,Accident,Male,45105069
CLM1907,CUST28517,Comprehensive,Nairobi,2024-06-29,285022.39,Rejected,2023-04-22,16672.29,29.0,Medical,Male,25867870
CLM1908,CUST49257,Life,North Eastern,2024-06-06,390917.06,Approved,2024-02-20,30103.37,27.0,Accident,Male,31436829
CLM1909,CUST32751,Comprehensive,Eastern,2024-09-25,416507.37,Rejected,2022-07-02,56307.28,71.0,Fire,Female,51738753
CLM1910,CUST65531,Life,Central,2024-12-21,261229.02,Pending,2023-04-04,74827.2,43.0,Natural Disaster,Male,95726382
CLM1911,CUST34077,Property,Central,2024-08-26,408462.86,Rejected,2022-12-10,48786.79,59.0,Other,Female,59330907
CLM1913,CUST31333,Comprehensive,Nyanza,2024-06-25,298958.27,Cancelled,2023-08-04,20398.89,30.0,Other,Male,30560218
CLM1915,CUST47015,Property,Nyanza,2024-10-21,157921.75,Rejected,2024-04-15,73117.44,26.0,Other,Male,73193474
CLM1917,CUST70700,Comprehensive,Nyanza,2024-09-21,442316.63,Pending,2024-07-14,77344.92,28.0,Natural Disaster,Female,43214247
CLM1918,CUST27196,Life,Eastern,2024-07-23,20966.44,Rejected,2023-11-25,25432.84,57.0,Natural Disaster,Male,20988446
CLM1919,CUST84304,Health,Central,2024-09-30,402558.5,Pending,2023-07-17,77099.1,37.0,Natural Disaster,Male,80890196
CLM1920,CUST69612,Life,Western,2024-12-22,35012.76,Cancelled,2024-05-26,36630.11,22.0,Theft,Female,20482769
CLM1921,CUST72031,Health,Western,2024-01-24,469974.91,Rejected,2023-10-06,5880.08,72.0,Fire,Female,25060409
CLM1922,CUST91223,Third Party,North Eastern,2024-12-16,183999.4,Cancelled,2024-02-25,38620.94,61.0,Medical,Female,83504237
CLM1925,CUST24201,Health,Eastern,2024-02-15,100536.03,Cancelled,2023-06-13,8318.21,39.0,Natural Disaster,Female,69302835
CLM1926,CUST72419,Health,Nairobi,2024-10-05,272995.53,Rejected,2024-06-24,16260.35,31.0,Fire,Male,37568520
CLM1927,CUST59844,Life,Eastern,2024-02-05,489301.85,Pending,2023-11-30,7299.6,73.0,Accident,Female,75609379
CLM1928,CUST93320,Third Party,Central,2024-06-22,137678.75,Approved,2022-03-28,31237.01,63.0,Medical,Female,78501420
CLM1931,CUST85823,Life,Coast,2024-06-28,8079.2,Rejected,2023-04-24,93514.3,49.0,Fire,Male,85000490
CLM1933,CUST34596,Property,Western,2024-10-16,300870.74,Pending,2022-12-05,36112.38,30.0,Other,Male,10404729
CLM1935,CUST54017,Third Party,North Eastern,2024-06-13,214763.42,Pending,2023-06-20,56169.85,28.0,Natural Disaster,Female,16078694
CLM1936,CUST96455,Health,Rift Valley,2024-07-29,351344.22,Approved,2022-04-04,99545.6,69.0,Accident,Male,18557710
CLM1937,CUST90774,Comprehensive,North Eastern,2024-12-28,375221.9,Approved,2024-01-04,64085.46,50.0,Natural Disaster,Male,19263592
CLM1938,CUST65134,Health,Eastern,2024-04-21,58136.05,Rejected,2023-09-28,95154.05,40.0,Medical,Female,14259382
CLM1939,CUST94523,Health,Nairobi,2024-10-25,469868.79,Pending,2022-07-30,51740.96,35.0,Other,Female,34156684
CLM1940,CUST64357,Comprehensive,Eastern,2024-10-10,17304.63,Approved,2024-09-30,17030.78,41.0,Natural Disaster,Female,96104027
CLM1942,CUST61172,Third Party,Eastern,2024-12-03,452181.51,Pending,2023-08-10,44865.36,24.0,Other,Male,70201634
CLM1944,CUST92430,Third Party,Nairobi,2024-12-05,309431.72,Approved,2024-04-17,58035.8,19.0,Other,Male,98824290
CLM1945,CUST93160,Life,Western,2024-09-10,120621.22,Pending,2023-06-25,31098.41,52.0,Theft,Female,27849589
CLM1948,CUST20002,Health,Eastern,2024-10-20,444967.05,Rejected,2022-02-05,81237.81,29.0,Fire,Male,10466177
CLM1951,CUST38804,Third Party,Rift Valley,2024-04-06,137559.57,Pending,2023-12-17,95416.48,40.0,Other,Female,40824989
CLM1952,CUST74985,Health,Nyanza,2024-03-01,125796.48,Pending,2023-03-05,69331.63,74.0,Other,Female,56460773
CLM1953,CUST23486,Property,Rift Valley,2024-12-30,83660.9,Pending,2022-06-25,95468.68,49.0,Medical,Female,35297417
CLM1954,CUST45608,Property,Central,2024-11-10,304040.53,Rejected,2024-10-22,21572.64,40.0,Fire,Male,14324134
CLM1955,CUST14424,Life,Eastern,2024-08-26,147443.3,Cancelled,2022-01-25,41034.05,25.0,Theft,Female,66269520
CLM1956,CUST34368,Comprehensive,Nyanza,2024-03-21,328820.35,Cancelled,2022-04-15,16213.89,38.0,Accident,Male,42301683
CLM1957,CUST11428,Third Party,North Eastern,2024-08-18,284167.16,Cancelled,2022-02-22,90076.91,53.0,Accident,Female,23542127
CLM1958,CUST37810,Comprehensive,Rift Valley,2024-08-20,358416.55,Approved,2022-03-17,58246.94,59.0,Medical,Female,69920305
CLM1959,CUST51958,Comprehensive,North Eastern,2024-10-14,249826.83,Cancelled,2022-03-10,43281.25,25.0,Medical,Male,42847661
CLM1962,CUST82935,Health,Nairobi,2024-02-24,197270.42,Rejected,2024-02-22,50346.99,59.0,Accident,Female,17575790
CLM1965,CUST19835,Property,Eastern,2024-04-27,135686.12,Pending,2022-08-11,92636.12,55.0,Medical,Male,???
CLM1966,CUST29398,Health,North Eastern,2024-07-21,334449.39,Pending,2022-12-10,58632.7,60.0,Medical,Female,98612211
CLM1967,CUST73269,Life,Rift Valley,2024-04-26,355979.31,Cancelled,2023-03-04,56734.49,73.0,Theft,Male,65507111
CLM1969,CUST87401,Property,Coast,2024-08-31,380483.49,Cancelled,2023-10-26,71434.21,59.0,Theft,Male,33505978
CLM1970,CUST38676,Health,North Eastern,2024-07-11,434061.53,Pending,2022-03-14,78442.06,30.0,Accident,Female,84605013
CLM1972,CUST72421,Health,Coast,2024-05-03,133523.78,Approved,2023-10-09,36733.83,31.0,Theft,Female,80392240
CLM1973,CUST76574,Health,Rift Valley,2024-02-27,185520.56,Approved,2023-04-11,65564.93,64.0,Medical,Male,64795619
CLM1974,CUST62781,Life,North Eastern,2024-03-12,259790.61,Approved,2024-01-06,68753.73,59.0,Theft,Male,60527631
CLM1975,CUST16964,Property,Rift Valley,2024-11-25,120144.8,Approved,2022-12-17,28995.03,74.0,Natural Disaster,Female,42342202
CLM1976,CUST23278,Life,North Eastern,2024-11-29,103646.98,Pending,2022-08-13,36068.05,36.0,Other,Female,50364158
CLM1978,CUST28590,Health,Eastern,2024-06-09,167693.02,Pending,2023-10-10,97488.34,74.0,Accident,Male,85482164
CLM1979,CUST11275,Health,Nairobi,2024-07-24,244665.36,Pending,2022-07-28,48311.69,20.0,Accident,Female,84797762
CLM1980,CUST78848,Third Party,Central,2024-04-04,50896.24,Cancelled,2023-02-01,46356.4,65.0,Fire,Female,62132722
CLM1983,CUST66455,Comprehensive,Nyanza,2024-07-27,460402.98,Rejected,2022-10-23,64595.91,35.0,Other,Female,22410307
CLM1985,CUST54993,Comprehensive,Eastern,2024-08-22,397871.12,Cancelled,2022-03-03,30264.04,18.0,Medical,Male,91197624
CLM1988,CUST75797,Property,Western,2024-12-19,476888.94,Cancelled,2022-01-24,15979.14,64.0,Theft,Female,50693207
CLM1989,CUST20579,Comprehensive,North Eastern,2024-12-29,466534.45,Pending,2022-10-23,81547.49,58.0,Medical,Female,38428357
CLM1990,CUST22863,Life,Rift Valley,2024-10-17,87477.68,Rejected,2024-01-14,68534.47,38.0,Natural Disaster,Male,25745913
CLM1991,CUST36149,Health,Nyanza,2024-09-27,151230.07,Approved,2024-07-27,31138.75,58.0,Medical,Male,42560305
CLM1992,CUST67264,Property,North Eastern,2024-06-03,347372.56,Cancelled,2023-01-07,47901.13,45.0,Medical,Female,37449289
CLM1994,CUST86064,Third Party,Rift Valley,2024-05-27,27714.48,Rejected,2023-12-26,14341.71,60.0,Accident,Female,47991562
CLM1995,CUST77896,Comprehensive,Central,2024-09-08,28291.68,Approved,2023-07-13,34681.38,24.0,Fire,Female,81625307
CLM1996,CUST17977,Property,Nairobi,2024-04-11,351084.76,Pending,2023-07-13,57080.83,49.0,Theft,Male,51395738
CLM1998,CUST30056,Comprehensive,Central,2024-02-08,124355.84,Approved,2023-09-16,48426.76,71.0,Natural Disaster,Female,72546007
CLM1999,CUST25966,Health,Western,2024-10-22,410315.21,Cancelled,2023-05-13,82525.27,61.0,Medical,Male,73013937
CLM2002,CUST25745,Comprehensive,Rift Valley,2024-08-06,18007.69,Rejected,2022-12-10,6177.92,40.0,Theft,Female,16135823
CLM2003,CUST70076,Third Party,Coast,2024-01-07,250818.55,Pending,2022-07-22,36185.74,63.0,Natural Disaster,Female,29585415
CLM2004,CUST32871,Life,Coast,2024-12-29,230281.39,Pending,2024-06-26,29277.33,66.0,Other,Female,84264220
CLM2006,CUST87182,Life,Eastern,2024-02-29,34717.42,Approved,2022-11-01,85499.06,28.0,Theft,Male,49620038
CLM2007,CUST75461,Health,Coast,2024-03-30,380194.73,Pending,2023-08-14,12332.32,74.0,Theft,Female,54273769
CLM2008,CUST65057,Comprehensive,Rift Valley,2024-11-19,58122.42,Approved,2023-01-17,45269.79,41.0,Natural Disaster,Male,86475853
CLM2009,CUST52094,Health,Eastern,2024-08-01,67475.1,Pending,2023-06-09,21180.36,49.0,Medical,Female,77015110
CLM2011,CUST10686,Health,Central,2024-10-14,171014.94,Rejected,2024-02-02,20633.42,31.0,Natural Disaster,Female,96126771
CLM2013,CUST49089,Health,Nyanza,2024-02-24,26688.03,Cancelled,2024-01-29,4209.16,70.0,Fire,Female,32718459
CLM2014,CUST56911,Third Party,Rift Valley,2024-12-22,38313.78,Pending,2024-04-22,85613.13,57.0,Natural Disaster,Female,34702473
CLM2015,CUST17424,Comprehensive,North Eastern,2024-01-23,468526.52,Cancelled,2023-02-11,66016.74,20.0,Fire,Female,96142207
CLM2016,CUST53848,Comprehensive,Western,2024-11-21,102912.42,Cancelled,2022-04-26,92569.08,60.0,Accident,Male,14539747
CLM2017,CUST83905,Comprehensive,Coast,2024-01-19,490546.97,Rejected,2023-08-17,60618.47,57.0,Accident,Female,99686372
CLM2018,CUST45456,Comprehensive,Nairobi,2024-06-09,248801.76,Pending,2022-08-02,65733.02,45.0,Medical,Female,10856822
CLM2020,CUST16834,Health,Western,2024-01-27,215429.61,Rejected,2023-07-04,55855.4,25.0,Medical,Male,41062464
CLM2021,CUST58196,Life,Eastern,2024-01-04,459116.23,Pending,2022-06-19,24739.28,55.0,Accident,Male,30270856
CLM2024,CUST36982,Life,Nyanza,2024-09-13,222327.38,Cancelled,2024-01-28,94259.84,67.0,Natural Disaster,Female,74854563
CLM2025,CUST42008,Life,Coast,2024-01-03,349188.07,Approved,2023-02-18,7291.76,75.0,Medical,Female,12111482
CLM2026,CUST36680,Property,Nyanza,2024-06-08,153164.66,Pending,2022-01-19,14029.31,64.0,Theft,Male,84040345
CLM2027,CUST67708,Health,Central,2024-07-24,11623.54,Approved,2023-03-03,28489.26,55.0,Medical,Female,12244945
CLM2028,CUST21074,Property,Eastern,2024-04-21,248183.39,Rejected,2022-01-27,39697.0,20.0,Theft,Male,81905550
CLM2029,CUST96497,Comprehensive,Rift Valley,2024-11-11,16621.74,Cancelled,2023-10-31,93847.94,56.0,Fire,Female,77406294
CLM2030,CUST87458,Comprehensive,Coast,2024-02-11,363167.35,Rejected,2023-12-15,86842.74,68.0,Other,Male,34060788
CLM2032,CUST46791,Life,Central,2024-03-15,499404.24,Cancelled,2023-01-28,35078.17,43.0,Accident,Female,42342289
CLM2033,CUST96406,Property,Nairobi,2024-04-13,63028.9,Cancelled,2023-09-09,83927.98,72.0,Theft,Female,57572279
CLM2035,CUST82279,Comprehensive,North Eastern,2024-06-27,90722.15,Cancelled,2024-05-27,27435.0,49.0,Theft,Male,64496076
CLM2037,CUST39878,Life,Rift Valley,2024-09-22,9042.97,Cancelled,2022-05-06,54963.25,20.0,Natural Disaster,Male,50261914
CLM2039,CUST47104,Life,Coast,2024-02-06,168157.91,Rejected,2022-11-11,89944.44,41.0,Medical,Female,14252622
CLM2040,CUST31012,Life,Western,2024-05-26,456024.46,Approved,2024-05-08,12410.75,31.0,Fire,Female,60903955
CLM2041,CUST59655,Comprehensive,Western,2024-01-22,191163.74,Approved,2023-05-10,95607.58,32.0,Natural Disaster,Female,73888323
CLM2042,CUST25891,Property,Nairobi,2024-09-29,303943.9,Rejected,2022-09-24,33060.06,30.0,Natural Disaster,Female,11268380
CLM2043,CUST53081,Life,Nyanza,2024-07-13,228454.77,Approved,2023-11-06,69921.17,46.0,Other,Female,21097943
CLM2044,CUST56135,Comprehensive,Coast,2024-10-31,327011.63,Pending,2023-05-30,45998.87,44.0,Theft,Male,96557984
CLM2045,CUST42105,Health,Western,2024-11-29,303167.29,Cancelled,2022-05-29,35474.04,25.0,Accident,Female,85947990
CLM2046,CUST29450,Third Party,Western,2024-12-22,438326.44,Approved,2022-03-08,18343.55,44.0,Fire,Female,80888325
CLM2047,CUST26567,Health,Nairobi,2024-03-23,345333.24,Approved,2024-01-09,14973.02,73.0,Natural Disaster,Female,40838737
CLM2048,CUST56447,Property,Nyanza,2024-01-19,356279.77,Approved,2023-12-19,35007.21,70.0,Fire,Male,46385762
CLM2049,CUST15929,Life,North Eastern,2024-09-22,455426.44,Rejected,2023-03-12,74588.35,45.0,Fire,Female,19978827
CLM2050,CUST34045,Property,Central,2024-08-06,76975.94,Approved,2022-02-21,60168.22,41.0,Other,Female,82884346
CLM2051,CUST67486,Property,Rift Valley,2024-12-26,472439.28,Approved,2023-05-04,24761.83,49.0,Fire,Male,34072553
CLM2052,CUST78838,Health,Rift Valley,2024-03-21,162077.24,Cancelled,2022-08-12,76215.42,27.0,Accident,Male,12101593
CLM2053,CUST46471,Property,Coast,2024-12-26,50633.8,Cancelled,2022-04-30,18228.07,36.0,Fire,Female,63458386
CLM2055,CUST80756,Third Party,Nairobi,2024-11-20,244694.58,Approved,2023-08-28,38214.97,36.0,Natural Disaster,Female,86060638
CLM2057,CUST46497,Comprehensive,Coast,2024-11-02,402016.9,Pending,2022-05-02,73281.44,38.0,Theft,Female,28783850
CLM2059,CUST96655,Comprehensive,Nairobi,2024-02-07,123710.95,Rejected,2022-12-06,87467.25,32.0,Other,Male,17207013
CLM2061,CUST74315,Third Party,Western,2024-08-23,20367.55,Cancelled,2024-08-11,62111.07,58.0,Natural Disaster,Male,55713584
CLM2062,CUST73469,Third Party,Rift Valley,2024-06-03,420505.23,Cancelled,2023-05-23,67461.63,49.0,Other,Female,89941241
CLM2063,CUST81226,Comprehensive,Nyanza,2024-09-03,57071.34,Cancelled,2023-03-01,43120.21,46.0,Fire,Male,13976288
CLM2064,CUST25180,Life,Central,2024-07-09,174441.71,Rejected,2022-12-21,71072.24,67.0,Medical,Female,70471823
CLM2066,CUST63900,Health,Eastern,2024-06-16,199941.08,Approved,2022-10-16,28295.09,64.0,Theft,Female,60388958
CLM2067,CUST15980,Health,Nyanza,2024-09-13,286680.34,Pending,2023-08-14,54529.28,67.0,Other,Male,88634827
CLM2068,CUST90386,Third Party,Nairobi,2024-10-26,475189.0,Approved,2024-08-18,80636.46,23.0,Other,Female,21501669
CLM2069,CUST82468,Comprehensive,Nyanza,2024-11-05,181686.78,Pending,2023-01-18,98551.3,71.0,Natural Disaster,Female,49645162
CLM2070,CUST40059,Third Party,Coast,2024-02-01,166419.55,Pending,2022-07-28,56189.21,33.0,Accident,Male,19865900
CLM2073,CUST81001,Third Party,Central,2024-02-05,368200.83,Rejected,2022-01-05,21039.84,56.0,Fire,Female,24301022
CLM2074,CUST13071,Health,Nyanza,2024-06-21,50739.93,Rejected,2023-07-14,38904.91,45.0,Accident,Male,51374957
CLM2075,CUST83530,Life,Nyanza,2024-02-09,191821.76,Rejected,2022-04-13,73300.63,41.0,Natural Disaster,Male,46207439
CLM2077,CUST20962,Third Party,Nyanza,2024-08-04,432549.03,Rejected,2024-05-11,60154.13,23.0,Theft,Female,70242778
CLM2078,CUST72064,Property,Nyanza,2024-06-07,30407.55,Rejected,2022-06-10,26698.34,37.0,Other,Female,78778646
CLM2079,CUST14785,Property,Eastern,2024-02-04,435842.53,Cancelled,2022-10-02,69658.94,66.0,Natural Disaster,Female,13524813
CLM2080,CUST51027,Third Party,Coast,2024-02-06,231224.64,Rejected,2023-04-09,52414.25,72.0,Other,Male,84386123
CLM2081,CUST65797,Health,Western,2024-10-31,378686.47,Pending,2023-05-19,52954.02,25.0,Theft,Male,90268079
CLM2083,CUST48895,Life,Rift Valley,2024-04-23,261717.57,Cancelled,2023-10-05,57253.42,28.0,Theft,Female,11656329
CLM2086,CUST80481,Comprehensive,Nairobi,2024-08-10,312861.41,Pending,2024-03-20,8543.66,58.0,Natural Disaster,Male,42580349
CLM2087,CUST11851,Life,Rift Valley,2024-09-23,410556.46,Rejected,2023-08-15,59277.9,37.0,Fire,Female,32761034
